,participant,phase,heartbeat_idreference,b_point_samplereference,multiple-conditions_autoregression,multiple-conditions_linear-interpolation,multiple-conditions_none,second-derivative_autoregression,second-derivative_linear-interpolation,second-derivative_none,straight-line_autoregression,straight-line_linear-interpolation,straight-line_none,third-derivative_autoregression,third-derivative_linear-interpolation,third-derivative_none
5833,GDN0029,HoldingBreath,33,14939,14918.0,14918.0,14918.0,14938.0,14938.0,14938.0,14923.0,14923.0,14923.0,14921.0,14921.0,14921.0
5834,GDN0029,HoldingBreath,34,15381,15396.0,15396.0,15396.0,15397.0,15397.0,15397.0,15403.0,15403.0,15403.0,15380.0,15385.0,15357.0
5835,GDN0029,HoldingBreath,35,15852,15851.0,15851.0,15851.0,15888.0,15888.0,15888.0,15857.0,15857.0,15857.0,15856.0,15856.0,15856.0
5836,GDN0029,HoldingBreath,36,16308,16307.0,16307.0,16307.0,16303.0,16303.0,16303.0,16312.0,16312.0,16312.0,16311.0,16311.0,16311.0
5837,GDN0029,HoldingBreath,37,16775,16774.0,16774.0,16774.0,16797.0,16797.0,16797.0,16778.0,16778.0,16778.0,16779.0,16779.0,16779.0
5838,GDN0029,HoldingBreath,38,17276,17271.0,17271.0,17271.0,17300.0,17300.0,17300.0,17278.0,17278.0,17278.0,17306.0,17306.0,17306.0
5839,GDN0029,HoldingBreath,39,17758,17757.0,17757.0,17757.0,17796.0,17796.0,17796.0,17761.0,17761.0,17761.0,17802.0,17802.0,17802.0
5840,GDN0029,HoldingBreath,40,18246,18255.0,18255.0,18255.0,18261.0,18261.0,18261.0,18252.0,18252.0,18252.0,18269.0,18269.0,18269.0
5841,GDN0029,HoldingBreath,41,18729,18710.0,18710.0,18710.0,18728.0,18728.0,18728.0,18735.0,18735.0,18735.0,18739.0,18739.0,18739.0
5842,GDN0029,HoldingBreath,42,19185,19184.0,19184.0,19184.0,19230.0,19230.0,19230.0,19201.0,19201.0,19201.0,19209.0,19209.0,19209.0
5843,GDN0029,HoldingBreath,43,19673,19672.0,19672.0,19672.0,19670.0,19670.0,19670.0,19679.0,19679.0,19679.0,19680.0,19680.0,19680.0
5844,GDN0029,HoldingBreath,44,20146,20145.0,20145.0,20145.0,20165.0,20165.0,20165.0,20149.0,20149.0,20149.0,20149.0,20149.0,20149.0
5845,GDN0029,HoldingBreath,45,20609,20608.0,20608.0,20608.0,20603.0,20603.0,20603.0,20614.0,20614.0,20614.0,20607.0,20607.0,20583.0
5846,GDN0029,HoldingBreath,46,21051,21027.0,21027.0,21027.0,21074.0,21074.0,21074.0,21048.0,21054.0,21034.0,21057.0,21057.0,21057.0
5847,GDN0029,HoldingBreath,47,21482,21481.0,21481.0,21481.0,21478.0,21478.0,21478.0,21486.0,21486.0,21486.0,21485.0,21485.0,21485.0
5848,GDN0029,HoldingBreath,48,21933,21903.0,21903.0,21903.0,21928.0,21928.0,21928.0,21921.0,21928.0,21906.0,21934.0,21934.0,21934.0
5849,GDN0029,HoldingBreath,49,22384,22365.0,22365.0,22365.0,22384.0,22384.0,22384.0,22389.0,22389.0,22389.0,22367.0,22367.0,22367.0
5850,GDN0029,HoldingBreath,50,22865,22864.0,22864.0,22864.0,22885.0,22885.0,22885.0,22868.0,22868.0,22868.0,22868.0,22868.0,22868.0
5851,GDN0029,HoldingBreath,51,23384,23369.0,23369.0,23369.0,23383.0,23383.0,23383.0,23391.0,23391.0,23391.0,23392.0,23392.0,23392.0
5852,GDN0029,HoldingBreath,52,23908,23907.0,23907.0,23907.0,23950.0,23950.0,23950.0,23911.0,23911.0,23911.0,23910.0,23910.0,23910.0
5853,GDN0029,HoldingBreath,53,24418,24417.0,24417.0,24417.0,24447.0,24447.0,24447.0,24423.0,24423.0,24423.0,24410.0,24419.0,24396.0
5854,GDN0029,HoldingBreath,54,24925,24924.0,24924.0,24924.0,24954.0,24954.0,24954.0,24928.0,24928.0,24928.0,24930.0,24930.0,24930.0
5855,GDN0029,HoldingBreath,55,25430,25429.0,25429.0,25429.0,25425.0,25425.0,25425.0,25432.0,25432.0,25432.0,25432.0,25432.0,25432.0
5856,GDN0029,HoldingBreath,56,25926,25926.0,25926.0,25926.0,25962.0,25962.0,25962.0,25935.0,25935.0,25935.0,25930.0,25937.0,25905.0
5857,GDN0029,HoldingBreath,57,26439,26438.0,26438.0,26438.0,26434.0,26434.0,26434.0,26442.0,26442.0,26442.0,26441.0,26441.0,26441.0
5858,GDN0029,HoldingBreath,58,26949,26942.0,26942.0,26942.0,26946.0,26946.0,26946.0,26927.0,26927.0,26927.0,26926.0,26936.0,26926.0
5859,GDN0029,HoldingBreath,59,27420,27431.0,27437.0,27419.0,27469.0,27469.0,27469.0,27428.0,27428.0,27428.0,27431.0,27431.0,27431.0
5860,GDN0029,HoldingBreath,60,27912,27912.0,27912.0,27912.0,27907.0,27907.0,27907.0,27915.0,27915.0,27915.0,27916.0,27916.0,27916.0
5861,GDN0029,HoldingBreath,61,28398,28397.0,28397.0,28397.0,28422.0,28422.0,28422.0,28400.0,28400.0,28400.0,28401.0,28401.0,28401.0
5862,GDN0029,HoldingBreath,62,28869,28859.0,28859.0,28859.0,28894.0,28894.0,28894.0,28875.0,28875.0,28875.0,28876.0,28876.0,28876.0
5863,GDN0029,HoldingBreath,63,29340,29353.0,29353.0,29353.0,29353.0,29353.0,29353.0,29357.0,29357.0,29357.0,29339.0,29339.0,29339.0
5864,GDN0029,Pause,0,278,97.0,97.0,97.0,179.0,179.0,,179.0,179.0,179.0,180.0,180.0,180.0
5865,GDN0029,Pause,1,719,532.0,532.0,532.0,534.0,531.0,,532.0,532.0,532.0,526.0,534.0,
5866,GDN0029,Pause,2,1144,967.0,967.0,967.0,965.0,963.0,,942.0,942.0,942.0,954.0,968.0,
5867,GDN0029,Pause,3,1572,1378.0,1388.0,1300.0,1383.0,1382.0,,1364.0,1364.0,1364.0,1380.0,1387.0,
5868,GDN0029,Pause,4,2032,1848.0,1848.0,1848.0,1846.0,1845.0,,1848.0,1848.0,1848.0,1836.0,1849.0,
5869,GDN0029,Pause,5,2481,2354.0,2354.0,2354.0,2353.0,2351.0,,2353.0,2353.0,2353.0,2354.0,2354.0,2354.0
5870,GDN0029,Pause,6,2940,2891.0,2891.0,2891.0,2885.0,2885.0,2885.0,2868.0,2866.0,2844.0,2844.0,2844.0,2844.0
5871,GDN0029,Pause,7,3408,3383.0,3383.0,3383.0,3380.0,3380.0,3380.0,3361.0,3342.0,3342.0,3341.0,3341.0,3341.0
5872,GDN0029,Pause,8,3848,3776.0,3776.0,3776.0,3780.0,3779.0,,3776.0,3776.0,3776.0,3776.0,3776.0,3776.0
5873,GDN0029,Pause,9,4275,4212.0,4207.0,,4224.0,4224.0,4224.0,4203.0,4203.0,4203.0,4202.0,4202.0,4202.0
5874,GDN0029,Pause,10,4691,4689.0,4689.0,4689.0,4721.0,4721.0,4721.0,4694.0,4694.0,4694.0,4699.0,4699.0,4699.0
5875,GDN0029,Pause,11,5126,5061.0,5080.0,5022.0,5094.0,5094.0,5094.0,5072.0,5072.0,5072.0,5100.0,5100.0,5100.0
5876,GDN0029,Pause,12,5597,5572.0,5572.0,5572.0,5565.0,5565.0,5565.0,5533.0,5533.0,5533.0,5532.0,5532.0,5532.0
5877,GDN0029,Pause,13,6091,6072.0,6072.0,6072.0,6090.0,6090.0,6090.0,6072.0,6072.0,6072.0,6072.0,6072.0,6072.0
5878,GDN0029,Pause,14,6564,6545.0,6545.0,6545.0,6563.0,6563.0,6563.0,6548.0,6548.0,6548.0,6546.0,6546.0,6546.0
5879,GDN0029,Pause,15,6987,6986.0,6986.0,6986.0,6996.0,6996.0,6986.0,6991.0,6991.0,6991.0,6969.0,6969.0,6969.0
5880,GDN0029,Pause,16,7439,7419.0,7419.0,7419.0,7438.0,7438.0,7438.0,7422.0,7422.0,7422.0,7422.0,7422.0,7422.0
5881,GDN0029,Pause,17,7869,7869.0,7869.0,7869.0,7892.0,7892.0,7892.0,7871.0,7871.0,7871.0,7872.0,7872.0,7872.0
5882,GDN0029,Pause,18,8330,8329.0,8329.0,8329.0,8349.0,8349.0,8330.0,8335.0,8335.0,8335.0,8315.0,8315.0,8315.0
5883,GDN0029,Pause,19,8820,8820.0,8820.0,8820.0,8816.0,8816.0,8816.0,8799.0,8799.0,8799.0,8798.0,8798.0,8798.0
5884,GDN0029,Pause,20,9274,9273.0,9273.0,9273.0,9267.0,9267.0,9267.0,9275.0,9275.0,9275.0,9277.0,9277.0,9277.0
5885,GDN0029,Pause,21,9721,9721.0,9721.0,9721.0,9747.0,9747.0,9747.0,9723.0,9723.0,9723.0,9723.0,9723.0,9723.0
5886,GDN0029,Pause,22,10158,10158.0,10158.0,10158.0,10175.0,10175.0,10175.0,10161.0,10161.0,10161.0,10161.0,10161.0,10161.0
5887,GDN0029,Pause,23,10599,10601.0,10601.0,10601.0,10619.0,10619.0,10619.0,10600.0,10600.0,10600.0,10601.0,10601.0,10601.0
5888,GDN0029,Pause,24,11019,11019.0,11019.0,11019.0,11048.0,11048.0,11048.0,11021.0,11021.0,11021.0,11021.0,11021.0,11021.0
5889,GDN0029,Pause,25,11483,11464.0,11464.0,11464.0,11482.0,11482.0,11482.0,11467.0,11467.0,11467.0,11489.0,11489.0,11489.0
5890,GDN0029,Pause,26,11940,11939.0,11939.0,11939.0,11978.0,11978.0,11978.0,11941.0,11941.0,11941.0,11984.0,11984.0,11984.0
5891,GDN0029,Pause,27,12417,12416.0,12416.0,12416.0,12448.0,12448.0,12448.0,12419.0,12419.0,12419.0,12421.0,12421.0,12421.0
5892,GDN0029,Pause,28,12896,12896.0,12896.0,12896.0,12906.0,12910.0,12891.0,12900.0,12900.0,12900.0,12872.0,12872.0,12872.0
5893,GDN0029,Pause,29,13353,13329.0,13329.0,13329.0,13350.0,13350.0,13350.0,13331.0,13331.0,13331.0,13332.0,13332.0,13332.0
5894,GDN0029,Pause,30,13756,13755.0,13755.0,13755.0,13783.0,13783.0,13783.0,13761.0,13761.0,13761.0,13731.0,13731.0,13731.0
5895,GDN0029,Pause,31,14205,14204.0,14204.0,14204.0,14215.0,14219.0,14198.0,14206.0,14206.0,14206.0,14208.0,14208.0,14208.0
5896,GDN0029,Pause,32,14675,14655.0,14655.0,14655.0,14697.0,14697.0,14697.0,14657.0,14657.0,14657.0,14657.0,14657.0,14657.0
5897,GDN0029,Pause,33,15118,15117.0,15117.0,15117.0,15141.0,15141.0,15141.0,15122.0,15122.0,15122.0,15123.0,15123.0,15123.0
5898,GDN0029,Pause,34,15570,15582.0,15582.0,15582.0,15619.0,15619.0,15619.0,15572.0,15572.0,15572.0,15568.0,15568.0,15568.0
5899,GDN0029,Pause,35,16055,16054.0,16054.0,16054.0,16077.0,16080.0,16049.0,16056.0,16056.0,16056.0,16056.0,16056.0,16056.0
5900,GDN0029,Pause,36,16507,16507.0,16507.0,16507.0,16541.0,16541.0,16541.0,16510.0,16510.0,16510.0,16504.0,16504.0,16504.0
5901,GDN0029,Pause,37,16968,16967.0,16967.0,16967.0,16995.0,16995.0,16995.0,16971.0,16971.0,16971.0,16974.0,16974.0,16974.0
5902,GDN0029,Pause,38,17407,17385.0,17385.0,17385.0,17407.0,17407.0,17407.0,17387.0,17387.0,17387.0,17385.0,17385.0,17385.0
5903,GDN0029,Pause,39,17865,17864.0,17864.0,17864.0,17861.0,17861.0,17861.0,17868.0,17868.0,17868.0,17868.0,17868.0,17868.0
5904,GDN0029,Pause,40,18360,18359.0,18359.0,18359.0,18356.0,18356.0,18356.0,18364.0,18364.0,18364.0,18312.0,18312.0,18312.0
5905,GDN0029,Pause,41,18841,18840.0,18840.0,18840.0,18846.0,18836.0,18836.0,18845.0,18845.0,18845.0,18802.0,18802.0,18802.0
5906,GDN0029,Pause,42,19320,19321.0,19321.0,19321.0,19343.0,19343.0,19343.0,19321.0,19321.0,19321.0,19321.0,19321.0,19321.0
5907,GDN0029,Pause,43,19803,19779.0,19779.0,19779.0,19825.0,19825.0,19825.0,19782.0,19782.0,19782.0,19782.0,19782.0,19782.0
5908,GDN0029,Pause,44,20229,20228.0,20228.0,20228.0,20258.0,20258.0,20258.0,20231.0,20231.0,20231.0,20231.0,20231.0,20231.0
5909,GDN0029,Pause,45,20680,20680.0,20680.0,20680.0,20704.0,20704.0,20704.0,20684.0,20684.0,20684.0,20653.0,20653.0,20653.0
5910,GDN0029,Pause,46,21152,21148.0,21148.0,21148.0,21169.0,21170.0,21148.0,21157.0,21157.0,21157.0,21159.0,21159.0,21159.0
5911,GDN0029,Pause,47,21620,21619.0,21619.0,21619.0,21617.0,21617.0,21617.0,21622.0,21622.0,21622.0,21625.0,21625.0,21625.0
5912,GDN0029,Pause,48,22079,22078.0,22078.0,22078.0,22077.0,22077.0,22077.0,22083.0,22083.0,22083.0,22086.0,22086.0,22086.0
5913,GDN0029,Pause,49,22532,22513.0,22513.0,22513.0,22531.0,22531.0,22531.0,22515.0,22515.0,22515.0,22514.0,22514.0,22514.0
5914,GDN0029,Pause,50,22953,22953.0,22953.0,22953.0,22973.0,22973.0,22973.0,22956.0,22956.0,22956.0,22955.0,22955.0,22955.0
5915,GDN0029,Pause,51,23422,23423.0,23423.0,23423.0,23440.0,23440.0,23440.0,23423.0,23423.0,23423.0,23423.0,23423.0,23423.0
5916,GDN0029,Pause,52,23917,23918.0,23918.0,23918.0,23910.0,23910.0,23910.0,23918.0,23918.0,23918.0,23918.0,23918.0,23918.0
5917,GDN0029,Pause,53,24362,24404.0,24414.0,24361.0,24411.0,24411.0,24411.0,24397.0,24412.0,24369.0,24418.0,24418.0,24418.0
5918,GDN0029,Pause,54,24839,24843.0,24843.0,24843.0,24836.0,24836.0,24836.0,24840.0,24840.0,24840.0,24843.0,24843.0,24843.0
5919,GDN0029,Pause,55,25274,25274.0,25274.0,25274.0,25268.0,25268.0,25268.0,25277.0,25277.0,25277.0,25273.0,25273.0,25273.0
5920,GDN0029,Pause,56,25746,25745.0,25745.0,25745.0,25738.0,25738.0,25738.0,25740.0,25747.0,25719.0,25745.0,25747.0,25718.0
5921,GDN0029,Pause,57,26192,26190.0,26190.0,26190.0,26191.0,26191.0,26191.0,26194.0,26194.0,26194.0,26199.0,26199.0,26199.0
5922,GDN0029,Pause,58,26655,26654.0,26654.0,26654.0,26669.0,26669.0,26669.0,26656.0,26656.0,26656.0,26654.0,26654.0,26654.0
5923,GDN0029,Pause,59,27130,27120.0,27120.0,27120.0,27130.0,27130.0,27130.0,27115.0,27115.0,27115.0,27137.0,27137.0,27137.0
5924,GDN0029,Pause,60,27563,27562.0,27562.0,27562.0,27558.0,27558.0,27558.0,27565.0,27565.0,27565.0,27567.0,27567.0,27567.0
5925,GDN0029,Pause,61,28022,28021.0,28021.0,28021.0,28011.0,28011.0,28011.0,28024.0,28024.0,28024.0,28027.0,28027.0,28027.0
5926,GDN0029,Pause,62,28491,28490.0,28490.0,28490.0,28514.0,28514.0,28514.0,28495.0,28495.0,28495.0,28497.0,28497.0,28497.0
5927,GDN0029,Pause,63,28961,28960.0,28960.0,28960.0,28977.0,28977.0,28977.0,28964.0,28964.0,28964.0,28965.0,28965.0,28965.0
5928,GDN0029,Pause,64,29440,29438.0,29438.0,29438.0,29438.0,29438.0,29438.0,29452.0,29452.0,29452.0,29420.0,29420.0,29420.0
5929,GDN0029,TiltDown,0,383,376.0,376.0,376.0,347.0,347.0,347.0,354.0,354.0,354.0,355.0,355.0,355.0
5930,GDN0029,TiltDown,1,905,935.0,935.0,905.0,899.0,899.0,899.0,926.0,923.0,912.0,928.0,931.0,881.0
5931,GDN0029,TiltDown,2,1434,1445.0,1447.0,1434.0,1426.0,1426.0,1426.0,1447.0,1445.0,1441.0,1456.0,1456.0,1456.0
5932,GDN0029,TiltDown,3,1958,1959.0,1961.0,1957.0,1948.0,1948.0,1948.0,1967.0,1967.0,1967.0,1978.0,1978.0,1978.0
5933,GDN0029,TiltDown,4,2448,2448.0,2448.0,2448.0,2473.0,2473.0,2473.0,2453.0,2453.0,2453.0,2453.0,2465.0,2453.0
5934,GDN0029,TiltDown,5,2912,2921.0,2922.0,2911.0,2903.0,2903.0,2903.0,2937.0,2937.0,2937.0,2941.0,2941.0,2941.0
5935,GDN0029,TiltDown,6,3427,3426.0,3426.0,3426.0,3467.0,3467.0,3467.0,3432.0,3432.0,3432.0,3428.0,3441.0,3428.0
5936,GDN0029,TiltDown,7,3963,3963.0,3963.0,3963.0,3984.0,3984.0,3984.0,3965.0,3965.0,3965.0,3966.0,3966.0,3966.0
5937,GDN0029,TiltDown,8,4484,4483.0,4483.0,4483.0,4508.0,4508.0,4508.0,4486.0,4486.0,4486.0,4486.0,4486.0,4486.0
5938,GDN0029,TiltDown,9,4994,4993.0,4993.0,4993.0,4981.0,4981.0,4981.0,5000.0,5000.0,5000.0,5004.0,5004.0,5004.0
5939,GDN0029,TiltDown,10,5458,5457.0,5457.0,5457.0,5452.0,5452.0,5452.0,5461.0,5461.0,5461.0,5459.0,5459.0,5459.0
5940,GDN0029,TiltDown,11,5917,5916.0,5916.0,5916.0,5917.0,5917.0,5917.0,5923.0,5923.0,5923.0,5927.0,5927.0,5927.0
5941,GDN0029,TiltDown,12,6392,6401.0,6401.0,6401.0,6402.0,6402.0,6402.0,6410.0,6410.0,6410.0,6413.0,6412.0,6392.0
5942,GDN0029,TiltDown,13,6941,6941.0,6941.0,6941.0,6967.0,6967.0,6967.0,6944.0,6944.0,6944.0,6945.0,6945.0,6945.0
5943,GDN0029,TiltDown,14,7497,7496.0,7496.0,7496.0,7497.0,7497.0,7497.0,7502.0,7502.0,7502.0,7505.0,7505.0,7505.0
5944,GDN0029,TiltDown,15,8017,8027.0,8028.0,8016.0,8004.0,8004.0,8004.0,8027.0,8027.0,8027.0,8027.0,8027.0,8027.0
5945,GDN0029,TiltDown,16,8521,8521.0,8521.0,8521.0,8541.0,8541.0,8541.0,8525.0,8525.0,8525.0,8524.0,8524.0,8524.0
5946,GDN0029,TiltDown,17,9003,9002.0,9002.0,9002.0,8996.0,8996.0,8996.0,9008.0,9008.0,9008.0,9003.0,9003.0,9003.0
5947,GDN0029,TiltDown,18,9510,9510.0,9510.0,9510.0,9504.0,9504.0,9504.0,9517.0,9517.0,9517.0,9517.0,9517.0,9517.0
5948,GDN0029,TiltDown,19,10048,10047.0,10047.0,10047.0,10041.0,10041.0,10041.0,10052.0,10052.0,10052.0,10051.0,10051.0,10051.0
5949,GDN0029,TiltDown,20,10581,10581.0,10581.0,10581.0,10600.0,10600.0,10600.0,10584.0,10584.0,10584.0,10582.0,10582.0,10582.0
5950,GDN0029,TiltDown,21,11111,11111.0,11111.0,11111.0,11106.0,11106.0,11106.0,11116.0,11116.0,11116.0,11115.0,11115.0,11115.0
5951,GDN0029,TiltDown,22,11633,11644.0,11647.0,11632.0,11624.0,11624.0,11624.0,11646.0,11646.0,11646.0,11652.0,11652.0,11652.0
5952,GDN0029,TiltDown,23,12157,12156.0,12156.0,12156.0,12155.0,12155.0,12155.0,12161.0,12161.0,12161.0,12164.0,12164.0,12164.0
5953,GDN0029,TiltDown,24,12627,12626.0,12626.0,12626.0,12622.0,12622.0,12622.0,12631.0,12631.0,12631.0,12630.0,12630.0,12630.0
5954,GDN0029,TiltDown,25,13059,13071.0,13071.0,13071.0,13094.0,13094.0,13094.0,13079.0,13079.0,13079.0,13080.0,13080.0,13080.0
5955,GDN0029,TiltDown,26,13547,13546.0,13546.0,13546.0,13569.0,13569.0,13569.0,13551.0,13551.0,13551.0,13551.0,13551.0,13551.0
5956,GDN0029,TiltDown,27,14037,14036.0,14036.0,14036.0,14033.0,14033.0,14033.0,14049.0,14049.0,14049.0,14054.0,14054.0,14054.0
5957,GDN0029,TiltDown,28,14571,14570.0,14570.0,14570.0,14592.0,14592.0,14592.0,14575.0,14575.0,14575.0,14575.0,14575.0,14575.0
5958,GDN0029,TiltDown,29,15080,15079.0,15079.0,15079.0,15069.0,15069.0,15069.0,15085.0,15085.0,15085.0,15087.0,15087.0,15087.0
5959,GDN0029,TiltDown,30,15588,15588.0,15588.0,15588.0,15583.0,15583.0,15583.0,15592.0,15592.0,15592.0,15594.0,15594.0,15594.0
5960,GDN0029,TiltDown,31,16111,16110.0,16110.0,16110.0,16128.0,16128.0,16128.0,16115.0,16115.0,16115.0,16115.0,16115.0,16115.0
5961,GDN0029,TiltDown,32,16628,16628.0,16628.0,16628.0,16612.0,16612.0,16612.0,16634.0,16634.0,16634.0,16636.0,16636.0,16636.0
5962,GDN0029,TiltDown,33,17122,17122.0,17122.0,17122.0,17146.0,17146.0,17146.0,17126.0,17126.0,17126.0,17122.0,17127.0,17094.0
5963,GDN0029,TiltDown,34,17623,17621.0,17621.0,17621.0,17622.0,17622.0,17622.0,17629.0,17629.0,17629.0,17631.0,17631.0,17631.0
5964,GDN0029,TiltDown,35,18108,18107.0,18107.0,18107.0,18101.0,18101.0,18101.0,18112.0,18112.0,18112.0,18110.0,18110.0,18110.0
5965,GDN0029,TiltDown,36,18586,18585.0,18585.0,18585.0,18581.0,18581.0,18581.0,18597.0,18597.0,18597.0,18598.0,18598.0,18598.0
5966,GDN0029,TiltDown,37,19070,19069.0,19069.0,19069.0,19064.0,19064.0,19064.0,19073.0,19073.0,19073.0,19073.0,19073.0,19073.0
5967,GDN0029,TiltDown,38,19552,19551.0,19551.0,19551.0,19547.0,19547.0,19547.0,19563.0,19565.0,19556.0,19563.0,19567.0,19554.0
5968,GDN0029,TiltDown,39,20076,20075.0,20075.0,20075.0,20062.0,20062.0,20062.0,20082.0,20082.0,20082.0,20085.0,20085.0,20085.0
5969,GDN0029,TiltDown,40,20550,20559.0,20559.0,20559.0,20560.0,20560.0,20560.0,20568.0,20568.0,20568.0,20571.0,20571.0,20571.0
5970,GDN0029,TiltDown,41,21070,21070.0,21070.0,21070.0,21062.0,21062.0,21062.0,21075.0,21075.0,21075.0,21076.0,21076.0,21076.0
5971,GDN0029,TiltDown,42,21622,21622.0,21622.0,21622.0,21614.0,21614.0,21614.0,21629.0,21629.0,21629.0,21623.0,21634.0,21623.0
5972,GDN0029,TiltDown,43,22125,22124.0,22124.0,22124.0,22115.0,22115.0,22115.0,22131.0,22131.0,22131.0,22134.0,22134.0,22134.0
5973,GDN0029,TiltDown,44,22675,22674.0,22674.0,22674.0,22708.0,22708.0,22708.0,22681.0,22681.0,22681.0,22682.0,22682.0,22682.0
5974,GDN0029,TiltDown,45,23205,23205.0,23205.0,23205.0,23239.0,23239.0,23239.0,23213.0,23213.0,23207.0,23204.0,23211.0,23204.0
5975,GDN0029,TiltDown,46,23698,23698.0,23698.0,23698.0,23733.0,23733.0,23733.0,23702.0,23702.0,23702.0,23697.0,23697.0,23697.0
5976,GDN0029,TiltDown,47,24167,24166.0,24166.0,24166.0,24162.0,24162.0,24162.0,24177.0,24177.0,24177.0,24157.0,24165.0,24136.0
5977,GDN0029,TiltDown,48,24637,24651.0,24651.0,24651.0,24651.0,24651.0,24651.0,24657.0,24663.0,24640.0,24650.0,24654.0,24636.0
5978,GDN0029,TiltDown,49,25150,25161.0,25161.0,25161.0,25161.0,25161.0,25161.0,25165.0,25165.0,25165.0,25169.0,25169.0,25169.0
5979,GDN0029,TiltDown,50,25637,25648.0,25654.0,25637.0,25658.0,25658.0,25658.0,25648.0,25651.0,25640.0,25638.0,25638.0,25638.0
5980,GDN0029,TiltDown,51,26182,26193.0,26193.0,26193.0,26196.0,26196.0,26196.0,26185.0,26185.0,26185.0,26176.0,26177.0,26157.0
5981,GDN0029,TiltDown,52,26785,26785.0,26785.0,26785.0,26803.0,26803.0,26803.0,26788.0,26788.0,26788.0,26786.0,26786.0,26786.0
5982,GDN0029,TiltDown,53,27319,27318.0,27318.0,27318.0,27296.0,27296.0,27296.0,27328.0,27328.0,27328.0,27333.0,27333.0,27333.0
5983,GDN0029,TiltDown,54,27830,27829.0,27829.0,27829.0,27824.0,27824.0,27824.0,27833.0,27833.0,27833.0,27832.0,27832.0,27832.0
5984,GDN0029,TiltDown,55,28353,28353.0,28353.0,28353.0,28345.0,28345.0,28345.0,28357.0,28357.0,28357.0,28363.0,28367.0,28353.0
5985,GDN0029,TiltDown,56,28876,28875.0,28875.0,28875.0,28869.0,28869.0,28869.0,28881.0,28881.0,28881.0,28896.0,28896.0,28896.0
5986,GDN0029,TiltDown,57,29335,29333.0,29333.0,29333.0,29364.0,29364.0,29364.0,29339.0,29339.0,29339.0,29342.0,29342.0,29342.0
5987,GDN0029,TiltUp,2,1107,1090.0,1089.0,,1106.0,1106.0,1106.0,1111.0,1111.0,1111.0,1116.0,1116.0,1116.0
5988,GDN0029,TiltUp,3,1420,1422.0,1422.0,1417.0,1446.0,1446.0,1446.0,1436.0,1438.0,1425.0,1441.0,1444.0,1426.0
5989,GDN0029,TiltUp,4,1747,1747.0,1747.0,1747.0,1765.0,1768.0,1742.0,1756.0,1756.0,1756.0,1763.0,1763.0,1763.0
5990,GDN0029,TiltUp,5,2073,2073.0,2073.0,2073.0,2095.0,2095.0,2095.0,2078.0,2078.0,2076.0,2081.0,2083.0,2077.0
5991,GDN0029,TiltUp,12,4532,4536.0,4534.0,,4562.0,4562.0,4562.0,4541.0,4541.0,4534.0,4542.0,4542.0,4536.0
5992,GDN0029,TiltUp,13,4869,4873.0,4871.0,4869.0,4898.0,4898.0,4898.0,4877.0,4877.0,4872.0,4878.0,4879.0,4874.0
5993,GDN0029,TiltUp,14,5190,5197.0,5197.0,5189.0,5218.0,5217.0,5179.0,5200.0,5200.0,5200.0,5205.0,5205.0,5205.0
5994,GDN0029,TiltUp,15,5526,5527.0,5527.0,5527.0,5536.0,5538.0,5520.0,5527.0,5527.0,5527.0,5527.0,5527.0,5527.0
5995,GDN0029,TiltUp,17,6189,6192.0,6195.0,,6212.0,6212.0,6212.0,6191.0,6191.0,6191.0,6192.0,6192.0,6192.0
5996,GDN0029,TiltUp,21,7558,7559.0,7559.0,,7576.0,7576.0,7576.0,7560.0,7560.0,7560.0,7559.0,7559.0,7559.0
5997,GDN0029,TiltUp,22,7887,7887.0,7887.0,7887.0,7907.0,7907.0,7907.0,7889.0,7889.0,7889.0,7888.0,7888.0,7888.0
5998,GDN0029,TiltUp,29,10162,10157.0,10157.0,,10183.0,10183.0,10183.0,10165.0,10165.0,10165.0,10166.0,10166.0,10166.0
5999,GDN0029,TiltUp,30,10478,10487.0,10488.0,10478.0,10517.0,10517.0,10517.0,10493.0,10494.0,10481.0,10494.0,10495.0,10477.0
6000,GDN0029,TiltUp,31,10807,10807.0,10807.0,10807.0,10832.0,10832.0,10832.0,10809.0,10809.0,10809.0,10811.0,10811.0,10811.0
6001,GDN0029,TiltUp,36,12469,12468.0,12467.0,,12496.0,12498.0,12477.0,12482.0,12482.0,12482.0,12499.0,12501.0,12486.0
6002,GDN0029,TiltUp,37,12815,12815.0,12815.0,12815.0,12854.0,12854.0,12854.0,12833.0,12832.0,12823.0,12860.0,12860.0,12860.0
6003,GDN0029,TiltUp,44,15236,15203.0,15201.0,,15235.0,15240.0,15230.0,15237.0,15237.0,15237.0,15240.0,15240.0,15240.0
6004,GDN0029,TiltUp,45,15562,15565.0,15564.0,15561.0,15610.0,15610.0,15610.0,15592.0,15594.0,15567.0,15591.0,15590.0,15569.0
6005,GDN0029,TiltUp,46,15874,15874.0,15874.0,15874.0,15901.0,15908.0,15891.0,15895.0,15895.0,15878.0,15892.0,15890.0,15877.0
6006,GDN0029,TiltUp,47,16183,16183.0,16183.0,16183.0,16206.0,16207.0,16177.0,16198.0,16197.0,16187.0,16195.0,16193.0,16184.0
6007,GDN0029,TiltUp,50,17133,17123.0,17124.0,,17152.0,17152.0,17152.0,17135.0,17135.0,17135.0,17135.0,17135.0,17135.0
