,participant,phase,heartbeat_idreference,b_point_samplereference,multiple-conditions_autoregression,multiple-conditions_linear-interpolation,multiple-conditions_none,second-derivative_autoregression,second-derivative_linear-interpolation,second-derivative_none,straight-line_autoregression,straight-line_linear-interpolation,straight-line_none,third-derivative_autoregression,third-derivative_linear-interpolation,third-derivative_none
5651,GDN0028,Pause,10,13242.0,13268.0,13268.0,13268.0,13334.0,13334.0,13334.0,13256.0,13256.0,13256.0,13254.0,13254.0,13254.0
5652,GDN0028,Pause,11,14340.0,14274.0,14274.0,14274.0,14326.0,14326.0,14326.0,14360.0,14360.0,14360.0,14278.0,14278.0,14278.0
5653,GDN0028,Pause,12,15288.0,15284.0,15284.0,15284.0,15338.0,15344.0,15284.0,15320.0,15320.0,15320.0,15296.0,15296.0,15296.0
5654,GDN0028,Pause,13,16252.0,16290.0,16290.0,16290.0,16384.0,16384.0,16384.0,16342.0,16342.0,16342.0,16348.0,16348.0,16348.0
5655,GDN0028,Pause,14,17378.0,17374.0,17374.0,17374.0,17424.0,17424.0,17424.0,17392.0,17422.0,17392.0,17392.0,17392.0,17392.0
5656,GDN0028,Pause,15,18340.0,18308.0,18308.0,18308.0,18382.0,18382.0,18382.0,18354.0,18354.0,18354.0,18288.0,18332.0,18288.0
5657,GDN0028,Pause,16,19274.0,19232.0,19232.0,19232.0,19274.0,19274.0,19274.0,19288.0,19288.0,19288.0,19234.0,19250.0,19200.0
5658,GDN0028,Pause,17,20498.0,20534.0,20534.0,20534.0,20534.0,20534.0,20534.0,20550.0,20550.0,20550.0,20582.0,20582.0,20582.0
5659,GDN0028,Pause,18,21522.0,21572.0,21572.0,21572.0,21592.0,21592.0,21592.0,21610.0,21610.0,21610.0,21640.0,21640.0,21640.0
5660,GDN0028,Pause,19,22662.0,22604.0,22604.0,22604.0,22658.0,22658.0,22658.0,22666.0,22666.0,22666.0,22672.0,22672.0,22672.0
5661,GDN0028,Pause,20,23600.0,23626.0,23626.0,23626.0,23688.0,23688.0,23688.0,23648.0,23648.0,23648.0,23714.0,23714.0,23714.0
5662,GDN0028,Pause,21,24784.0,24782.0,24782.0,24782.0,24774.0,24774.0,24774.0,24802.0,24802.0,24802.0,24788.0,24788.0,24788.0
5663,GDN0028,Pause,22,25998.0,25994.0,25994.0,25994.0,26050.0,26050.0,26050.0,26022.0,26022.0,26022.0,26068.0,26068.0,26068.0
5664,GDN0028,Pause,23,27184.0,27158.0,27158.0,27158.0,27182.0,27182.0,27182.0,27148.0,27148.0,27148.0,27144.0,27144.0,27144.0
5665,GDN0028,Pause,24,28270.0,28228.0,28228.0,28228.0,28268.0,28268.0,28268.0,28216.0,28216.0,28216.0,28286.0,28286.0,28286.0
5666,GDN0028,Pause,25,29294.0,29296.0,29334.0,29238.0,29292.0,29292.0,29292.0,29310.0,29310.0,29310.0,29312.0,29312.0,29312.0
5667,GDN0028,Pause,26,30300.0,30382.0,30382.0,30382.0,30340.0,30340.0,30340.0,30312.0,30312.0,30312.0,30306.0,30306.0,30306.0
5668,GDN0028,Pause,27,31284.0,31322.0,31362.0,31240.0,31276.0,31276.0,31276.0,31302.0,31302.0,31302.0,31310.0,31310.0,31310.0
5669,GDN0028,Pause,28,32280.0,32354.0,32354.0,32354.0,32270.0,32270.0,32270.0,32286.0,32286.0,32286.0,32286.0,32286.0,32286.0
5670,GDN0028,Pause,29,33314.0,33318.0,33328.0,33248.0,33314.0,33314.0,33314.0,33330.0,33330.0,33330.0,33338.0,33338.0,33338.0
5671,GDN0028,Pause,30,34474.0,34502.0,34504.0,34472.0,34496.0,34508.0,34464.0,34494.0,34494.0,34494.0,34490.0,34490.0,34490.0
5672,GDN0028,Pause,31,35644.0,35662.0,35662.0,35662.0,35684.0,35684.0,35684.0,35652.0,35678.0,35652.0,35644.0,35644.0,35644.0
5673,GDN0028,Pause,32,36804.0,36778.0,36778.0,36778.0,36838.0,36838.0,36838.0,36766.0,36806.0,36766.0,36764.0,36764.0,36764.0
5674,GDN0028,Pause,33,37874.0,37886.0,37898.0,,37922.0,37922.0,37922.0,37884.0,37884.0,37884.0,37884.0,37884.0,37884.0
5675,GDN0028,Pause,34,38834.0,38928.0,38928.0,38928.0,38882.0,38882.0,38882.0,38852.0,38852.0,38852.0,38788.0,38788.0,38788.0
5676,GDN0028,Pause,35,39820.0,39786.0,39786.0,39786.0,39812.0,39812.0,39812.0,39832.0,39832.0,39832.0,39776.0,39776.0,39776.0
5677,GDN0028,Pause,36,40802.0,40834.0,40834.0,40834.0,40848.0,40848.0,40848.0,40868.0,40868.0,40868.0,40890.0,40890.0,40890.0
5678,GDN0028,Pause,37,42022.0,41990.0,41990.0,41990.0,42078.0,42078.0,42078.0,42036.0,42036.0,42036.0,42038.0,42038.0,42038.0
5679,GDN0028,Pause,38,43132.0,43150.0,43150.0,43150.0,43174.0,43174.0,43174.0,43140.0,43174.0,43140.0,43134.0,43134.0,43134.0
5680,GDN0028,Pause,39,44238.0,44260.0,44260.0,44260.0,44304.0,44304.0,44304.0,44248.0,44282.0,44248.0,44244.0,44244.0,44244.0
5681,GDN0028,Pause,40,45374.0,45344.0,45344.0,45344.0,45374.0,45374.0,45374.0,45386.0,45386.0,45386.0,45390.0,45390.0,45390.0
5682,GDN0028,Pause,41,46402.0,46336.0,46336.0,46336.0,46400.0,46400.0,46400.0,46450.0,46450.0,46450.0,46416.0,46350.0,46350.0
5683,GDN0028,Pause,42,47412.0,47362.0,47362.0,47362.0,47454.0,47454.0,47454.0,47420.0,47444.0,47376.0,47422.0,47422.0,47422.0
5684,GDN0028,Pause,43,48402.0,48368.0,48368.0,48368.0,48400.0,48400.0,48400.0,48412.0,48412.0,48412.0,48348.0,48348.0,48348.0
5685,GDN0028,Pause,44,49298.0,49296.0,49296.0,49296.0,49354.0,49354.0,49354.0,49328.0,49328.0,49328.0,49380.0,49380.0,49380.0
5686,GDN0028,Pause,45,50360.0,50324.0,50324.0,50324.0,50352.0,50352.0,50352.0,50316.0,50340.0,50316.0,50306.0,50306.0,50306.0
5687,GDN0028,Pause,46,51366.0,51364.0,51364.0,51364.0,51358.0,51358.0,51358.0,51376.0,51376.0,51376.0,51374.0,51374.0,51374.0
5688,GDN0028,Pause,47,52376.0,52374.0,52374.0,52374.0,52374.0,52374.0,52374.0,52386.0,52386.0,52386.0,52390.0,52390.0,52390.0
5689,GDN0028,Pause,48,53508.0,53506.0,53506.0,53506.0,53544.0,53542.0,53490.0,53542.0,53542.0,53542.0,53546.0,53546.0,53546.0
5690,GDN0028,Pause,49,54668.0,54692.0,54692.0,54692.0,54714.0,54714.0,54714.0,54682.0,54682.0,54682.0,54676.0,54676.0,54676.0
5691,GDN0028,Pause,50,55810.0,55808.0,55808.0,55808.0,55890.0,55890.0,55890.0,55838.0,55838.0,55838.0,55838.0,55838.0,55838.0
5692,GDN0028,Pause,51,56968.0,56968.0,56968.0,56968.0,57042.0,57042.0,57042.0,56986.0,56986.0,56986.0,56970.0,56970.0,56970.0
5693,GDN0028,Pause,52,58090.0,58086.0,58086.0,58086.0,58160.0,58160.0,58160.0,58102.0,58102.0,58102.0,58106.0,58104.0,58050.0
5694,GDN0028,Pause,53,59154.0,59082.0,59082.0,59082.0,59154.0,59154.0,59154.0,59096.0,59096.0,59096.0,59170.0,59170.0,59170.0
5695,GDN0028,TiltDown,0,1182.0,1146.0,1146.0,1146.0,1224.0,1224.0,1224.0,1232.0,1232.0,1232.0,1244.0,1244.0,1244.0
5696,GDN0028,TiltDown,1,2422.0,2418.0,2418.0,2418.0,2462.0,2462.0,2462.0,2444.0,2444.0,2444.0,2480.0,2480.0,2480.0
5697,GDN0028,TiltDown,2,3656.0,3690.0,3690.0,3690.0,3704.0,3704.0,3704.0,3674.0,3674.0,3674.0,3720.0,3720.0,3720.0
5698,GDN0028,TiltDown,3,4822.0,4842.0,4842.0,4842.0,4862.0,4862.0,4862.0,4832.0,4832.0,4832.0,4826.0,4826.0,4826.0
5699,GDN0028,TiltDown,4,6074.0,6074.0,6074.0,6074.0,6130.0,6130.0,6130.0,6090.0,6090.0,6090.0,6144.0,6144.0,6144.0
5700,GDN0028,TiltDown,5,7356.0,7354.0,7354.0,7354.0,7346.0,7386.0,7346.0,7374.0,7374.0,7374.0,7402.0,7402.0,7402.0
5701,GDN0028,TiltDown,6,8540.0,8538.0,8538.0,8538.0,8564.0,8578.0,8522.0,8570.0,8570.0,8570.0,8536.0,8536.0,8536.0
5702,GDN0028,TiltDown,7,9832.0,9782.0,9782.0,9782.0,9828.0,9828.0,9828.0,9794.0,9794.0,9794.0,9842.0,9842.0,9842.0
5703,GDN0028,TiltDown,8,11044.0,11044.0,11044.0,11044.0,11078.0,11076.0,11026.0,11058.0,11058.0,11058.0,11048.0,11048.0,11048.0
5704,GDN0028,TiltDown,9,12256.0,12252.0,12252.0,12252.0,12252.0,12252.0,12252.0,12266.0,12266.0,12266.0,12214.0,12214.0,12214.0
5705,GDN0028,TiltDown,10,13456.0,13454.0,13454.0,13454.0,13506.0,13506.0,13506.0,13468.0,13468.0,13468.0,13420.0,13420.0,13420.0
5706,GDN0028,TiltDown,11,14618.0,14640.0,14640.0,14640.0,14662.0,14662.0,14662.0,14628.0,14628.0,14628.0,14680.0,14680.0,14680.0
5707,GDN0028,TiltDown,12,15564.0,15508.0,15508.0,15508.0,15564.0,15564.0,15564.0,15518.0,15518.0,15518.0,15518.0,15518.0,15518.0
5708,GDN0028,TiltDown,13,16420.0,16358.0,16358.0,16358.0,16418.0,16418.0,16418.0,16374.0,16374.0,16374.0,16376.0,16376.0,16376.0
5709,GDN0028,TiltDown,14,17828.0,17858.0,17858.0,17858.0,17860.0,17860.0,17860.0,17838.0,17838.0,17838.0,17830.0,17830.0,17830.0
5710,GDN0028,TiltDown,15,19082.0,19080.0,19080.0,19080.0,19156.0,19156.0,19156.0,19106.0,19106.0,19106.0,19170.0,19170.0,19170.0
5711,GDN0028,TiltDown,16,20306.0,20306.0,20306.0,20306.0,20358.0,20358.0,20358.0,20322.0,20322.0,20322.0,20306.0,20306.0,20306.0
5712,GDN0028,TiltDown,17,21532.0,21528.0,21528.0,21528.0,21576.0,21576.0,21576.0,21502.0,21502.0,21502.0,21496.0,21496.0,21496.0
5713,GDN0028,TiltDown,18,22676.0,22674.0,22674.0,22674.0,22732.0,22756.0,22652.0,22714.0,22714.0,22714.0,22666.0,22666.0,22666.0
5714,GDN0028,TiltDown,19,23878.0,23876.0,23876.0,23876.0,23942.0,23942.0,23942.0,23896.0,23896.0,23896.0,23898.0,23898.0,23898.0
5715,GDN0028,TiltDown,20,25040.0,25038.0,25038.0,25038.0,25092.0,25092.0,25092.0,25068.0,25068.0,25068.0,25040.0,25040.0,25040.0
5716,GDN0028,TiltDown,21,26302.0,26302.0,26302.0,26302.0,26350.0,26354.0,26288.0,26316.0,26316.0,26316.0,26304.0,26304.0,26304.0
5717,GDN0028,TiltDown,22,27572.0,27512.0,27512.0,27512.0,27568.0,27568.0,27568.0,27526.0,27526.0,27526.0,27582.0,27582.0,27582.0
5718,GDN0028,TiltDown,23,28770.0,28794.0,28794.0,28794.0,28804.0,28804.0,28804.0,28780.0,28780.0,28780.0,28776.0,28776.0,28776.0
5719,GDN0028,TiltDown,24,29986.0,30008.0,30008.0,30008.0,30068.0,30068.0,30068.0,30020.0,30020.0,30020.0,30024.0,30024.0,30024.0
5720,GDN0028,TiltDown,25,31270.0,31270.0,31270.0,31270.0,31340.0,31340.0,31340.0,31290.0,31290.0,31290.0,31278.0,31278.0,31278.0
5721,GDN0028,TiltDown,26,32540.0,32538.0,32538.0,32538.0,32540.0,32540.0,32540.0,32550.0,32550.0,32550.0,32552.0,32552.0,32552.0
5722,GDN0028,TiltDown,27,33854.0,33806.0,33806.0,33806.0,33850.0,33850.0,33850.0,33816.0,33816.0,33816.0,33864.0,33864.0,33864.0
5723,GDN0028,TiltDown,28,35136.0,35070.0,35070.0,35070.0,35134.0,35134.0,35134.0,35142.0,35142.0,35142.0,35152.0,35152.0,35152.0
5724,GDN0028,TiltDown,29,36386.0,36358.0,36358.0,36358.0,36384.0,36384.0,36384.0,36398.0,36398.0,36398.0,36398.0,36398.0,36398.0
5725,GDN0028,TiltDown,30,37586.0,37616.0,37616.0,37616.0,37632.0,37632.0,37632.0,37604.0,37604.0,37604.0,37594.0,37594.0,37594.0
5726,GDN0028,TiltDown,31,38852.0,38852.0,38852.0,38852.0,38912.0,38912.0,38912.0,38878.0,38878.0,38878.0,38928.0,38928.0,38928.0
5727,GDN0028,TiltDown,32,40062.0,40090.0,40090.0,40090.0,40114.0,40114.0,40114.0,40122.0,40122.0,40122.0,40058.0,40058.0,40058.0
5728,GDN0028,TiltDown,33,41314.0,41312.0,41312.0,41312.0,41356.0,41356.0,41356.0,41330.0,41330.0,41330.0,41328.0,41328.0,41328.0
5729,GDN0028,TiltDown,34,42574.0,42494.0,42494.0,42494.0,42572.0,42572.0,42572.0,42528.0,42528.0,42528.0,42586.0,42586.0,42586.0
5730,GDN0028,TiltDown,35,43600.0,43598.0,43598.0,43598.0,43690.0,43690.0,43690.0,43614.0,43614.0,43614.0,43612.0,43612.0,43612.0
5731,GDN0028,TiltDown,36,44768.0,44698.0,44698.0,44698.0,44764.0,44764.0,44764.0,44716.0,44716.0,44716.0,44778.0,44778.0,44778.0
5732,GDN0028,TiltDown,37,46086.0,46086.0,46086.0,46086.0,46126.0,46126.0,46126.0,46092.0,46092.0,46092.0,46092.0,46092.0,46092.0
5733,GDN0028,TiltDown,38,47256.0,47200.0,47200.0,47200.0,47254.0,47254.0,47254.0,47214.0,47214.0,47214.0,47266.0,47266.0,47266.0
5734,GDN0028,TiltDown,39,48330.0,48302.0,48302.0,48302.0,48326.0,48326.0,48326.0,48354.0,48354.0,48354.0,48370.0,48370.0,48370.0
5735,GDN0028,TiltDown,40,49616.0,49614.0,49614.0,49614.0,49664.0,49664.0,49664.0,49624.0,49624.0,49624.0,49622.0,49622.0,49622.0
5736,GDN0028,TiltDown,41,50790.0,50790.0,50790.0,50790.0,50876.0,50876.0,50876.0,50800.0,50800.0,50800.0,50798.0,50798.0,50798.0
5737,GDN0028,TiltDown,42,51936.0,51870.0,51870.0,51870.0,51926.0,51926.0,51926.0,51880.0,51880.0,51880.0,51880.0,51880.0,51880.0
5738,GDN0028,TiltDown,43,53210.0,53208.0,53208.0,53208.0,53208.0,53208.0,53208.0,53220.0,53220.0,53220.0,53226.0,53226.0,53226.0
5739,GDN0028,TiltDown,44,54500.0,54534.0,54534.0,54534.0,54536.0,54536.0,54536.0,54550.0,54550.0,54550.0,54574.0,54574.0,54574.0
5740,GDN0028,TiltDown,45,55768.0,55792.0,55792.0,55792.0,55794.0,55794.0,55794.0,55806.0,55806.0,55806.0,55768.0,55768.0,55768.0
5741,GDN0028,TiltDown,46,57072.0,57048.0,57048.0,57048.0,57070.0,57070.0,57070.0,57080.0,57080.0,57080.0,57086.0,57086.0,57086.0
5742,GDN0028,TiltDown,47,58312.0,58344.0,58344.0,58344.0,58346.0,58346.0,58346.0,58362.0,58362.0,58362.0,58312.0,58312.0,58312.0
5743,GDN0028,Valsalva,0,1012.0,1024.0,1024.0,1024.0,1074.0,1074.0,1074.0,1020.0,1020.0,1020.0,1088.0,1088.0,1088.0
5744,GDN0028,Valsalva,1,2232.0,2232.0,2232.0,2232.0,2280.0,2280.0,2280.0,2238.0,2238.0,2238.0,2240.0,2240.0,2240.0
5745,GDN0028,Valsalva,2,3440.0,3440.0,3440.0,3440.0,3482.0,3482.0,3482.0,3446.0,3446.0,3446.0,3446.0,3446.0,3446.0
5746,GDN0028,Valsalva,3,4720.0,4682.0,4682.0,4682.0,4720.0,4720.0,4720.0,4652.0,4652.0,4652.0,4734.0,4734.0,4734.0
5747,GDN0028,Valsalva,4,5876.0,5876.0,5876.0,5876.0,5946.0,5946.0,5946.0,5900.0,5900.0,5900.0,5908.0,5908.0,5908.0
5748,GDN0028,Valsalva,5,7142.0,7134.0,7122.0,,7190.0,7190.0,7190.0,7146.0,7146.0,7146.0,7148.0,7148.0,7148.0
5749,GDN0028,Valsalva,6,8336.0,8302.0,8302.0,8302.0,8334.0,8334.0,8334.0,8344.0,8344.0,8344.0,8350.0,8350.0,8350.0
5750,GDN0028,Valsalva,7,9498.0,9588.0,9588.0,9588.0,9550.0,9550.0,9550.0,9504.0,9504.0,9504.0,9506.0,9506.0,9506.0
5751,GDN0028,Valsalva,8,10786.0,10726.0,10726.0,10726.0,10782.0,10782.0,10782.0,10736.0,10736.0,10736.0,10740.0,10740.0,10740.0
5752,GDN0028,Valsalva,9,11926.0,11888.0,11894.0,,11970.0,11970.0,11970.0,11984.0,11984.0,11984.0,11928.0,11928.0,11928.0
5753,GDN0028,Valsalva,10,12924.0,12898.0,12898.0,12898.0,12966.0,12962.0,12922.0,12942.0,12942.0,12942.0,12936.0,12936.0,12936.0
5754,GDN0028,Valsalva,11,14080.0,14052.0,14052.0,14052.0,14080.0,14080.0,14080.0,14098.0,14098.0,14098.0,14036.0,14036.0,14036.0
5755,GDN0028,Valsalva,12,15374.0,15372.0,15372.0,15372.0,15426.0,15426.0,15426.0,15382.0,15382.0,15382.0,15326.0,15326.0,15326.0
5756,GDN0028,Valsalva,13,16532.0,16530.0,16530.0,16530.0,16530.0,16530.0,16530.0,16540.0,16540.0,16540.0,16546.0,16546.0,16546.0
5757,GDN0028,Valsalva,14,17576.0,17570.0,17570.0,17570.0,17640.0,17640.0,17640.0,17580.0,17614.0,17534.0,17530.0,17530.0,17530.0
5758,GDN0028,Valsalva,15,18618.0,18616.0,18616.0,18616.0,18612.0,18612.0,18612.0,18630.0,18630.0,18630.0,18572.0,18572.0,18572.0
5759,GDN0028,Valsalva,16,19676.0,19610.0,19610.0,19610.0,19674.0,19674.0,19674.0,19614.0,19614.0,19614.0,19612.0,19612.0,19612.0
5760,GDN0028,Valsalva,17,20952.0,20952.0,20952.0,20952.0,21008.0,21008.0,21008.0,20958.0,20958.0,20958.0,20964.0,20964.0,20964.0
5761,GDN0028,Valsalva,18,22238.0,22182.0,22182.0,22182.0,22236.0,22236.0,22236.0,22192.0,22192.0,22192.0,22248.0,22248.0,22248.0
5762,GDN0028,Valsalva,19,23256.0,23196.0,23196.0,23196.0,23256.0,23256.0,23256.0,23204.0,23204.0,23204.0,23270.0,23270.0,23270.0
5763,GDN0028,Valsalva,20,24226.0,24240.0,24240.0,24240.0,24254.0,24254.0,24254.0,24232.0,24232.0,24232.0,24226.0,24226.0,24226.0
5764,GDN0028,Valsalva,21,25242.0,25270.0,25278.0,25182.0,25304.0,25304.0,25304.0,25198.0,25198.0,25198.0,25260.0,25260.0,25260.0
5765,GDN0028,Valsalva,22,26710.0,26708.0,26708.0,26708.0,26704.0,26704.0,26704.0,26666.0,26666.0,26666.0,26720.0,26720.0,26720.0
5766,GDN0028,Valsalva,23,27932.0,27960.0,27960.0,27960.0,27980.0,27980.0,27980.0,27948.0,27948.0,27948.0,27970.0,27994.0,27894.0
5767,GDN0028,Valsalva,24,29238.0,29266.0,29266.0,29266.0,29282.0,29282.0,29282.0,29258.0,29258.0,29258.0,29296.0,29296.0,29296.0
5768,GDN0028,Valsalva,25,30554.0,30584.0,30584.0,30584.0,30608.0,30636.0,30586.0,30600.0,30600.0,30600.0,30610.0,30610.0,30610.0
5769,GDN0028,Valsalva,26,31772.0,31702.0,31702.0,31702.0,31830.0,31830.0,31830.0,31714.0,31714.0,31714.0,31786.0,31786.0,31786.0
5770,GDN0028,Valsalva,27,32806.0,32732.0,32732.0,32732.0,32800.0,32800.0,32800.0,32748.0,32748.0,32748.0,32748.0,32748.0,32748.0
5771,GDN0028,Valsalva,28,33714.0,33712.0,33712.0,33712.0,33748.0,33748.0,33748.0,33760.0,33760.0,33760.0,33762.0,33762.0,33762.0
5772,GDN0028,Valsalva,29,34672.0,34710.0,34710.0,34710.0,34720.0,34720.0,34720.0,34730.0,34730.0,34730.0,34742.0,34742.0,34742.0
5773,GDN0028,Valsalva,30,35820.0,35768.0,35768.0,35768.0,35816.0,35816.0,35816.0,35826.0,35826.0,35826.0,35832.0,35832.0,35832.0
5774,GDN0028,Valsalva,31,37170.0,37168.0,37168.0,37168.0,37170.0,37170.0,37170.0,37182.0,37182.0,37182.0,37186.0,37186.0,37186.0
5775,GDN0028,Valsalva,32,38374.0,38392.0,38392.0,38392.0,38394.0,38394.0,38394.0,38400.0,38400.0,38400.0,38410.0,38410.0,38410.0
5776,GDN0028,Valsalva,33,39354.0,39294.0,39294.0,39294.0,39344.0,39344.0,39344.0,39302.0,39302.0,39302.0,39302.0,39302.0,39302.0
5777,GDN0028,Valsalva,34,40170.0,40110.0,40136.0,40052.0,40158.0,40158.0,40158.0,40180.0,40180.0,40180.0,40184.0,40184.0,40184.0
5778,GDN0028,Valsalva,35,41328.0,41280.0,41280.0,41280.0,41324.0,41324.0,41324.0,41286.0,41286.0,41286.0,41234.0,41234.0,41234.0
5779,GDN0028,Valsalva,36,42264.0,42264.0,42264.0,42264.0,42352.0,42352.0,42352.0,42268.0,42268.0,42268.0,42264.0,42264.0,42264.0
5780,GDN0028,Valsalva,37,43274.0,43210.0,43206.0,,43272.0,43272.0,43272.0,43284.0,43284.0,43284.0,43190.0,43190.0,43190.0
5781,GDN0028,Valsalva,38,44246.0,44188.0,44188.0,44188.0,44286.0,44286.0,44286.0,44192.0,44192.0,44192.0,44186.0,44186.0,44186.0
5782,GDN0028,Valsalva,39,45306.0,45230.0,45230.0,45230.0,45304.0,45304.0,45304.0,45236.0,45236.0,45236.0,45232.0,45232.0,45232.0
5783,GDN0028,Valsalva,40,46198.0,46180.0,46180.0,46180.0,46254.0,46254.0,46254.0,46172.0,46172.0,46172.0,46212.0,46212.0,46212.0
5784,GDN0028,Valsalva,41,46956.0,47000.0,46954.0,46954.0,47038.0,47038.0,47038.0,46996.0,46996.0,46996.0,47000.0,47000.0,47000.0
5785,GDN0028,Valsalva,42,47816.0,47794.0,47798.0,47704.0,47888.0,47888.0,47888.0,47836.0,47836.0,47836.0,47764.0,47764.0,47764.0
5786,GDN0028,Valsalva,43,48628.0,48654.0,48654.0,48654.0,48704.0,48704.0,48704.0,48664.0,48664.0,48664.0,48584.0,48584.0,48584.0
5787,GDN0028,Valsalva,44,49632.0,49688.0,49688.0,49688.0,49660.0,49654.0,49622.0,49584.0,49584.0,49584.0,49586.0,49586.0,49586.0
5788,GDN0028,Valsalva,45,50576.0,50546.0,50552.0,50454.0,50566.0,50566.0,50566.0,50578.0,50578.0,50578.0,50528.0,50528.0,50528.0
5789,GDN0028,Valsalva,46,51492.0,51496.0,51510.0,51460.0,51542.0,51542.0,51542.0,51500.0,51500.0,51500.0,51432.0,51432.0,51432.0
5790,GDN0028,Valsalva,47,52356.0,52354.0,52354.0,52354.0,52402.0,52402.0,52402.0,52334.0,52334.0,52334.0,52326.0,52326.0,52326.0
5791,GDN0028,Valsalva,48,53230.0,53226.0,53242.0,53182.0,53278.0,53278.0,53278.0,53186.0,53186.0,53186.0,53186.0,53186.0,53186.0
5792,GDN0028,Valsalva,49,54032.0,54030.0,54030.0,54030.0,54074.0,54074.0,54074.0,53992.0,53992.0,53992.0,53986.0,53986.0,53986.0
5793,GDN0028,Valsalva,50,54848.0,54856.0,54856.0,54856.0,54840.0,54840.0,54840.0,54852.0,54852.0,54852.0,54856.0,54856.0,54856.0
5794,GDN0028,Valsalva,51,55660.0,55622.0,55622.0,55622.0,55660.0,55660.0,55660.0,55628.0,55628.0,55628.0,55576.0,55576.0,55576.0
5795,GDN0028,Valsalva,52,56386.0,56386.0,56386.0,56386.0,56424.0,56424.0,56424.0,56390.0,56390.0,56390.0,56388.0,56388.0,56388.0
5796,GDN0028,Valsalva,53,57136.0,57136.0,57136.0,57136.0,57130.0,57130.0,57130.0,57142.0,57142.0,57142.0,57098.0,57098.0,57098.0
5797,GDN0028,Valsalva,54,57884.0,57834.0,57834.0,57834.0,57882.0,57882.0,57882.0,57838.0,57838.0,57838.0,57838.0,57838.0,57838.0
5798,GDN0028,Valsalva,55,58562.0,58508.0,58508.0,58508.0,58558.0,58558.0,58558.0,58510.0,58510.0,58510.0,58578.0,58568.0,58504.0
5799,GDN0028,Valsalva,56,59252.0,59182.0,59182.0,59182.0,59246.0,59246.0,59246.0,59190.0,59190.0,59190.0,59260.0,59260.0,59260.0
5800,GDN0029,HoldingBreath,0,746.0,678.0,678.0,678.0,738.0,738.0,738.0,756.0,756.0,756.0,756.0,756.0,756.0
5801,GDN0029,HoldingBreath,1,1578.0,1576.0,1576.0,1576.0,1570.0,1570.0,1570.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0
5802,GDN0029,HoldingBreath,2,2476.0,2474.0,2474.0,2474.0,2572.0,2572.0,2572.0,2502.0,2502.0,2502.0,2526.0,2526.0,2526.0
5803,GDN0029,HoldingBreath,3,3378.0,3376.0,3376.0,3376.0,3366.0,3366.0,3366.0,3384.0,3384.0,3384.0,3386.0,3386.0,3386.0
5804,GDN0029,HoldingBreath,4,4292.0,4290.0,4290.0,4290.0,4280.0,4280.0,4280.0,4296.0,4296.0,4296.0,4298.0,4298.0,4298.0
5805,GDN0029,HoldingBreath,5,5150.0,5148.0,5148.0,5148.0,5112.0,5112.0,5112.0,5164.0,5164.0,5164.0,5170.0,5170.0,5170.0
5806,GDN0029,HoldingBreath,6,5984.0,5982.0,5982.0,5982.0,5964.0,5964.0,5964.0,6010.0,6010.0,6010.0,6020.0,6020.0,6020.0
5807,GDN0029,HoldingBreath,7,6838.0,6836.0,6836.0,6836.0,6824.0,6824.0,6824.0,6852.0,6852.0,6852.0,6868.0,6868.0,6868.0
5808,GDN0029,HoldingBreath,8,7744.0,7764.0,7764.0,7764.0,7764.0,7764.0,7764.0,7782.0,7782.0,7782.0,7788.0,7788.0,7788.0
5809,GDN0029,HoldingBreath,9,8714.0,8712.0,8712.0,8712.0,8752.0,8752.0,8752.0,8722.0,8722.0,8722.0,8720.0,8720.0,8720.0
5810,GDN0029,HoldingBreath,10,9658.0,9658.0,9658.0,9658.0,9642.0,9642.0,9642.0,9690.0,9690.0,9690.0,9700.0,9700.0,9700.0
5811,GDN0029,HoldingBreath,11,10578.0,10578.0,10578.0,10578.0,10560.0,10560.0,10560.0,10594.0,10594.0,10594.0,10600.0,10600.0,10600.0
5812,GDN0029,HoldingBreath,12,11402.0,11400.0,11400.0,11400.0,11492.0,11492.0,11492.0,11422.0,11422.0,11422.0,11432.0,11432.0,11432.0
5813,GDN0029,HoldingBreath,13,12186.0,12186.0,12186.0,12186.0,12176.0,12176.0,12176.0,12198.0,12198.0,12198.0,12200.0,12200.0,12200.0
5814,GDN0029,HoldingBreath,14,12970.0,12968.0,12968.0,12968.0,13036.0,13036.0,13036.0,12980.0,12980.0,12980.0,12984.0,12984.0,12984.0
5815,GDN0029,HoldingBreath,15,13872.0,13870.0,13870.0,13870.0,13950.0,13950.0,13950.0,13900.0,13900.0,13900.0,13910.0,13910.0,13910.0
5816,GDN0029,HoldingBreath,16,14844.0,14842.0,14842.0,14842.0,14836.0,14836.0,14836.0,14854.0,14854.0,14854.0,14854.0,14854.0,14854.0
5817,GDN0029,HoldingBreath,17,15798.0,15796.0,15796.0,15796.0,15858.0,15858.0,15858.0,15814.0,15814.0,15814.0,15814.0,15814.0,15814.0
5818,GDN0029,HoldingBreath,18,16750.0,16750.0,16750.0,16750.0,16794.0,16794.0,16794.0,16760.0,16760.0,16760.0,16756.0,16756.0,16756.0
5819,GDN0029,HoldingBreath,19,17654.0,17678.0,17678.0,17678.0,17756.0,17756.0,17756.0,17692.0,17692.0,17692.0,17700.0,17700.0,17700.0
